id,name,age,salary,department,number_of_years_worked
2740.0,Alex Le,60.0,55355.0,Customer Service,26.0
2741.0,Kyle Erickson,,53010.0,,11.0
2742.0,Steve Martinez,48.0,122380.0,IT,
,Kelly Arnold,,73667.0,Engineering,8.0
2744.0,Veronica Barron,,136198.0,,32.0
,,38.0,,Engineering,18.0
2746.0,Courtney Flowers,43.0,96280.0,Sales,
,Bill Rocha,56.0,75438.0,Engineering,8.0
,Shari Valentine,23.0,51557.0,Engineering,27.0
2749.0,Penny Abbott,,,Legal,25.0
,Christina Mccann,45.0,,Human Resources,18.0
2751.0,Mitchell Newman,56.0,47757.0,IT,25.0
2752.0,Holly Wood,,,IT,11.0
2753.0,Traci Mccann,41.0,86650.0,Human Resources,29.0
2754.0,,,115392.0,Sales,17.0
2755.0,Donald Goodwin,56.0,51304.0,,1.0
2756.0,Dawn Boyd,65.0,,Sales,2.0
2757.0,Darren Marshall,40.0,78896.0,,39.0
2758.0,Beverly Hayes,27.0,65608.0,Human Resources,
2759.0,,,148707.0,,40.0
2760.0,Devin Chapman,45.0,44758.0,Legal,7.0
,Miranda Saunders,35.0,118593.0,Customer Service,4.0
2762.0,April Hutchinson,38.0,78975.0,Legal,
2763.0,Scott Hawkins,,68267.0,Customer Service,15.0
,Kirk Spencer,53.0,50203.0,Customer Service,12.0
2765.0,Sophia Cruz,,121691.0,,23.0
2766.0,Mallory Mayer,63.0,74937.0,Human Resources,
,Colleen Harding,23.0,145378.0,Marketing,20.0
2768.0,Laurie Frank,,88290.0,Human Resources,8.0
,Bryan Dickson,49.0,122120.0,Customer Service,
2770.0,Luke Buchanan,,88350.0,,5.0
2771.0,Cameron Hester,30.0,142002.0,Finance,13.0
2772.0,Melinda Branch,32.0,149185.0,,30.0
2773.0,,58.0,89544.0,Legal,
2774.0,Colton Horne,23.0,107897.0,Legal,32.0
2775.0,Russell Santiago,32.0,46776.0,,16.0
,,64.0,91299.0,Human Resources,34.0
2777.0,,,,Human Resources,
2778.0,Noah Harrington,,,IT,1.0
2779.0,Robin Velasquez,50.0,83332.0,Sales,24.0
2780.0,Ricardo Parrish,32.0,76403.0,,38.0
2781.0,William Garrison,,86237.0,Marketing,30.0
2782.0,Heather Yu,37.0,149589.0,IT,7.0
2783.0,,29.0,146637.0,Sales,13.0
2784.0,,59.0,,,36.0
2785.0,,34.0,86771.0,Human Resources,9.0
2786.0,Diane Sheppard,43.0,143328.0,Legal,13.0
2787.0,Joyce Moon,63.0,131833.0,Marketing,39.0
2788.0,Kirk Wright,58.0,75793.0,,
2789.0,Brittany Simon,48.0,,Legal,20.0
2790.0,Karla Solomon,58.0,46474.0,Marketing,2.0
2791.0,Tammie Bryan,42.0,101707.0,,23.0
2792.0,,57.0,,Finance,2.0
,Francisco Pitts,38.0,65850.0,Finance,39.0
2794.0,Sherri Simpson,,75975.0,,9.0
2795.0,,43.0,98787.0,Sales,8.0
2796.0,Marissa Clayton,53.0,98444.0,IT,36.0
2797.0,Cesar Moody,27.0,123906.0,Human Resources,32.0
,Anita Flores,36.0,147974.0,Customer Service,4.0
2799.0,Gloria Oconnor,36.0,,Finance,10.0
2800.0,,,,,15.0
2801.0,Angelica Suarez,26.0,68599.0,Legal,8.0
2802.0,Edward Buckley,43.0,,Marketing,31.0
2803.0,Jesse Austin,46.0,,Customer Service,
2804.0,Joann Foley,,64965.0,,
2805.0,,26.0,,,21.0
2806.0,,32.0,90264.0,Marketing,
2807.0,Gwendolyn Hampton,,81203.0,Human Resources,19.0
2808.0,Carrie Randall,35.0,147946.0,Engineering,6.0
2809.0,Jasmine Reynolds,59.0,,Marketing,22.0
2810.0,Michele Mercado,36.0,,Legal,18.0
2811.0,Donald Farrell,53.0,81059.0,Marketing,9.0
2812.0,Susan Smith,,140445.0,Finance,14.0
,Shawn Callahan,44.0,84851.0,,19.0
,Sue Hawkins,60.0,114249.0,Legal,13.0
2815.0,Tiffany Koch,57.0,45387.0,IT,34.0
2816.0,Joanna Snow,,135649.0,Customer Service,30.0
,Janice Mcintosh,48.0,130937.0,IT,
2818.0,Gabriela Frye,43.0,142490.0,Human Resources,
2819.0,,23.0,66888.0,IT,
,Damon Decker,46.0,140770.0,IT,6.0
2821.0,,47.0,77791.0,Human Resources,39.0
,Betty Simpson,,87381.0,Marketing,36.0
,,,116327.0,Customer Service,20.0
2824.0,Maria Brandt,37.0,,Marketing,3.0
,,44.0,68901.0,,21.0
2826.0,,61.0,145439.0,Legal,20.0
,,47.0,149831.0,Human Resources,1.0
2828.0,Charles Mcmillan,64.0,64088.0,Sales,18.0
2829.0,Thomas Jensen,41.0,98087.0,Sales,33.0
,Jacqueline Hall,55.0,139845.0,,3.0
2831.0,Miranda Ellis,61.0,102312.0,Finance,
2832.0,Tasha Barton,55.0,81698.0,,37.0
2833.0,,29.0,40395.0,Legal,36.0
2834.0,,47.0,42893.0,Legal,39.0
2835.0,Diamond Decker,30.0,44929.0,Finance,30.0
2836.0,Claire Frey,52.0,,IT,36.0
2837.0,,35.0,60792.0,Human Resources,21.0
2838.0,,65.0,149991.0,Legal,34.0
2839.0,Joshua Duffy,65.0,61735.0,Finance,31.0
2840.0,Ann Phillips,,,Engineering,4.0
2841.0,Regina Goodwin,,58710.0,,32.0
2842.0,Kathleen Lucero,58.0,,Legal,
,,49.0,,Finance,17.0
2844.0,,,129346.0,Legal,
2845.0,Dennis Bradley,45.0,132270.0,Engineering,14.0
2846.0,Betty Russell,37.0,40806.0,Finance,10.0
,Barry Ramos,39.0,108792.0,Legal,5.0
,Laurie Drake,32.0,85553.0,Human Resources,34.0
2849.0,Olivia Shah,,84864.0,Human Resources,15.0
2850.0,Regina Turner,23.0,141303.0,Customer Service,
2851.0,Levi Mcgee,25.0,62648.0,,12.0
2852.0,Kim Kerr,54.0,47947.0,Customer Service,39.0
2853.0,Roger Parks,29.0,114577.0,,17.0
2854.0,Erika Bender,,86946.0,,28.0
2855.0,Nathaniel Li,,146254.0,IT,6.0
2856.0,,45.0,129141.0,Sales,3.0
2857.0,Alicia Blackwell,41.0,72675.0,Marketing,39.0
2858.0,Sonya Woodward,54.0,45907.0,Engineering,17.0
2859.0,,28.0,57813.0,Marketing,31.0
2860.0,Rachel Patel,32.0,43772.0,Human Resources,2.0
2861.0,Carly Norton,57.0,137460.0,Marketing,7.0
2862.0,Fernando Holden,47.0,44887.0,Engineering,6.0
,,,110461.0,Engineering,31.0
2864.0,Harold Patton,58.0,128883.0,Engineering,38.0
,,32.0,145380.0,,
,Penny Contreras,44.0,114624.0,,4.0
,Jenna Oliver,,145749.0,Human Resources,2.0
2868.0,Vanessa Orozco,,147848.0,IT,13.0
2869.0,Brandi Raymond,22.0,,Engineering,
2870.0,Annette Tran,,100659.0,Sales,9.0
,Rita Braun,32.0,50810.0,Legal,
2872.0,Molly Baker,24.0,,Legal,25.0
2873.0,Tracy Johnson,33.0,47655.0,,12.0
2874.0,Dean Macias,,126944.0,IT,
2875.0,Gina Mathews,,101172.0,Marketing,40.0
,Dylan Shelton,38.0,68570.0,IT,18.0
,Savannah Montgomery,24.0,138132.0,Sales,35.0
2878.0,Hannah Hayes,39.0,,Marketing,8.0
2879.0,Jeffery Krause,38.0,44564.0,IT,32.0
2880.0,Fred Orr,22.0,104521.0,,
2881.0,Steve Bishop,31.0,87335.0,IT,12.0
2882.0,Leah Perry,41.0,104922.0,Human Resources,14.0
2883.0,Rachael Dickerson,52.0,85666.0,Human Resources,3.0
2884.0,Yesenia Yang,25.0,55830.0,,
2885.0,,,83991.0,,37.0
2886.0,Clayton Ferguson,36.0,115357.0,Customer Service,25.0
2887.0,Mary Meadows,32.0,88652.0,Marketing,
2888.0,,41.0,115261.0,Customer Service,32.0
2889.0,Jackson Buck,25.0,84326.0,,13.0
,Harry Hogan,,57952.0,,
2891.0,Hayley Luna,24.0,119840.0,Marketing,21.0
2892.0,Kathryn Blankenship,23.0,,Human Resources,10.0
2893.0,,42.0,75669.0,Sales,
2894.0,Bobby Lowery,54.0,,Engineering,
2895.0,Timothy Mora,33.0,66624.0,Marketing,
,Devin Hatfield,,43389.0,IT,9.0
2897.0,Paul Villa,42.0,109559.0,Finance,15.0
,Jade Keller,34.0,41030.0,Customer Service,26.0
2899.0,Melanie May,41.0,49169.0,Legal,37.0
2900.0,Laura Cross,57.0,67035.0,,24.0
2901.0,Kristine Romero,,66199.0,Marketing,21.0
2902.0,Candice Bowen,,118444.0,Customer Service,9.0
,Sabrina Frank,,124173.0,Finance,1.0
2904.0,Justin Murray,31.0,,Human Resources,23.0
2905.0,,,,Customer Service,5.0
2906.0,Natalie Jefferson,35.0,,,6.0
2907.0,Amber Savage,63.0,131843.0,Engineering,24.0
2908.0,,,,,15.0
2909.0,Sabrina Garcia,40.0,,Finance,
2910.0,Robert Dickson,39.0,88312.0,,26.0
,,35.0,,Sales,12.0
2912.0,,34.0,131764.0,Finance,28.0
2913.0,Colleen Ford,31.0,,Marketing,28.0
2914.0,,29.0,105388.0,Human Resources,
2915.0,Jill Hardin,57.0,106814.0,Customer Service,9.0
2916.0,,49.0,,Human Resources,20.0
2917.0,Abigail Sanford,43.0,127079.0,Human Resources,37.0
2918.0,,42.0,126956.0,Sales,36.0
,Connor Good,,93609.0,,9.0
2920.0,Shannon Weber,44.0,135989.0,Marketing,8.0
2921.0,Tina Burnett,55.0,58222.0,,19.0
2922.0,Brianna Kelly,61.0,102023.0,Finance,37.0
2923.0,Rose George,33.0,145182.0,,14.0
2924.0,Gwendolyn Pineda,56.0,77071.0,Marketing,23.0
2925.0,Paige Russo,26.0,140492.0,Human Resources,20.0
2926.0,,62.0,104496.0,Customer Service,17.0
2927.0,,44.0,105170.0,Sales,37.0
2928.0,,57.0,101007.0,Sales,19.0
2929.0,Fernando Neal,63.0,44927.0,Human Resources,
2930.0,Nicolas Frazier,,,,1.0
2931.0,Lucas Nielsen,,70076.0,IT,4.0
2932.0,Margaret Vargas,28.0,139501.0,Marketing,31.0
,,49.0,141200.0,,
2934.0,Tracey Sanford,42.0,119140.0,,14.0
,Brandon Gonzales,,101154.0,Marketing,20.0
,Samantha Houston,42.0,98668.0,Sales,22.0
2937.0,Alex Ruiz,39.0,,,26.0
2938.0,Ricardo Terry,36.0,54342.0,Marketing,4.0
2939.0,Connie Kemp,50.0,46157.0,Human Resources,37.0
2940.0,Kara Mercado,,,Customer Service,23.0
2941.0,Melanie Edwards,26.0,,Human Resources,28.0
,Anna Raymond,53.0,139790.0,Marketing,33.0
2943.0,Jack Kim,,84849.0,,5.0
,Eduardo Castillo,62.0,66037.0,Legal,35.0
2945.0,,24.0,108919.0,IT,11.0
,Claudia Mills,39.0,,IT,26.0
2947.0,,33.0,59653.0,Marketing,15.0
2948.0,,51.0,118893.0,,23.0
2949.0,Sherri Chen,63.0,131177.0,Legal,18.0
,Bradley Walter,,42076.0,Legal,17.0
2951.0,,46.0,90617.0,Human Resources,34.0
2952.0,,29.0,,,14.0
2953.0,Martha Graves,65.0,56264.0,Customer Service,33.0
2954.0,Frank Lynn,63.0,104525.0,,22.0
2955.0,Douglas Brady,,,Sales,18.0
2956.0,Kirk Lee,,51104.0,Marketing,31.0
2957.0,Oscar Rice,61.0,107867.0,Sales,
2958.0,Rose Daniels,25.0,,IT,22.0
,Jennifer Mcintosh,56.0,114748.0,Legal,28.0
,Molly Rojas,58.0,143139.0,,
2961.0,Brad Juarez,63.0,57822.0,,2.0
,Maurice Frost,50.0,95117.0,IT,22.0
2963.0,,39.0,44436.0,IT,
2964.0,Laurie Braun,,149463.0,Legal,
2965.0,Thomas Gilmore,,59400.0,Customer Service,26.0
2966.0,Bob Huff,34.0,121683.0,Legal,
2967.0,Victor Gregory,38.0,89389.0,IT,20.0
2968.0,,56.0,44469.0,,17.0
2969.0,Karina Ramirez,40.0,,,2.0
2970.0,,57.0,120342.0,IT,
2971.0,Mandy Martinez,35.0,66525.0,,11.0
,,26.0,87601.0,Human Resources,
,Sherry Petersen,50.0,97536.0,,37.0
2974.0,Shelly Bullock,53.0,,Sales,26.0
2975.0,Anthony Holloway,26.0,115693.0,Customer Service,35.0
2976.0,Lawrence Cuevas,39.0,63930.0,,2.0
2977.0,Patricia Harrison,61.0,133724.0,Human Resources,
2978.0,,30.0,,,13.0
2979.0,Alex Mccarthy,,110713.0,IT,27.0
2980.0,Peggy Strickland,28.0,93987.0,Finance,38.0
2981.0,Edward Nixon,65.0,69698.0,,4.0
2982.0,Miguel Holloway,61.0,147394.0,Marketing,34.0
2983.0,Joy Zavala,,46685.0,,29.0
2984.0,Eduardo Randall,,83962.0,Legal,
2985.0,Morgan Potter,59.0,129304.0,IT,15.0
,,40.0,65561.0,,
2987.0,Sean Morton,26.0,82151.0,,29.0
2988.0,Connie Holmes,30.0,102729.0,,
2989.0,Eduardo Sutton,39.0,98611.0,Customer Service,
2990.0,Darryl Russo,41.0,84083.0,Marketing,26.0
2991.0,Thomas Simmons,43.0,75992.0,IT,4.0
2992.0,Brett Merritt,32.0,51501.0,IT,8.0
,Jonathan Soto,37.0,61642.0,Human Resources,32.0
,Miranda Carlson,56.0,,Marketing,21.0
2995.0,Summer Patterson,46.0,54949.0,Finance,
,Mary Moreno,,43700.0,Human Resources,
2997.0,,27.0,52972.0,Engineering,
2998.0,,30.0,51472.0,Marketing,16.0
2999.0,,24.0,148640.0,,25.0
3000.0,David Bernard,48.0,136229.0,Sales,34.0
3001.0,Wayne Johns,31.0,58528.0,Finance,40.0
3002.0,Dakota Ortega,41.0,,Sales,15.0
3003.0,Dominique Calhoun,,106879.0,Legal,38.0
3004.0,,63.0,129486.0,IT,39.0
3005.0,Roy Espinoza,64.0,94361.0,Customer Service,36.0
3006.0,Rodney Freeman,52.0,111343.0,Legal,6.0
3007.0,Devon Andrews,54.0,68901.0,Human Resources,29.0
3008.0,,38.0,51799.0,Customer Service,
,Gina Marshall,,48954.0,IT,8.0
,Angela Todd,24.0,130006.0,Engineering,16.0
,Gordon Atkinson,56.0,127512.0,Marketing,22.0
,Tamara Atkinson,54.0,90221.0,Sales,5.0
3013.0,Mercedes Leach,,101516.0,Sales,40.0
,Jamie Mason,63.0,128429.0,Human Resources,17.0
3015.0,Tina Chang,56.0,52280.0,Engineering,
3016.0,Brent Suarez,,42416.0,Human Resources,22.0
,Elijah Chung,50.0,,,34.0
,,23.0,100023.0,,1.0
3019.0,,52.0,,,11.0
3020.0,,43.0,69098.0,Human Resources,21.0
3021.0,Ian Marshall,54.0,69229.0,Marketing,
3022.0,Ashley Boyer,52.0,118968.0,IT,26.0
3023.0,Jenna Nelson,58.0,54802.0,Finance,8.0
,Luke Goodwin,53.0,60848.0,Legal,19.0
,Michelle Lane,36.0,103798.0,Human Resources,14.0
3026.0,Bonnie Hull,38.0,,Legal,38.0
3027.0,,25.0,48729.0,Legal,6.0
3028.0,Wyatt Snow,60.0,79836.0,IT,36.0
,Elaine Gonzales,52.0,77581.0,,
3030.0,Lance Jordan,26.0,60509.0,Customer Service,19.0
3031.0,,,,Engineering,
,Sarah Fuller,,132779.0,IT,18.0
,Stacey Rhodes,59.0,78112.0,Marketing,36.0
3034.0,Jimmy Foster,64.0,63396.0,Marketing,32.0
,Kathy Price,45.0,147278.0,Customer Service,38.0
3036.0,,,96670.0,Customer Service,24.0
3037.0,,,51840.0,IT,33.0
3038.0,Darren Underwood,,95327.0,Finance,31.0
3039.0,,,98969.0,IT,25.0
,Caitlin Francis,61.0,,,32.0
3041.0,Ariel Cameron,,,Engineering,1.0
,Caitlin Farley,,,,
3043.0,Kimberly Gray,39.0,,,29.0
3044.0,Kelli Humphrey,59.0,51722.0,,39.0
3045.0,Arthur Salinas,22.0,119341.0,,21.0
,Gary Ryan,24.0,119766.0,Marketing,22.0
,Cameron Myers,,98300.0,Sales,12.0
,Gerald Cain,36.0,127129.0,,19.0
3049.0,,24.0,108198.0,Human Resources,32.0
3050.0,Henry Donaldson,,65038.0,,27.0
3051.0,,,109778.0,IT,4.0
3052.0,Carolyn Harrison,31.0,119584.0,Sales,34.0
3053.0,,50.0,75729.0,,38.0
3054.0,,62.0,63001.0,Finance,14.0
3055.0,Elaine Henson,60.0,,,26.0
3056.0,William Mitchell,46.0,115649.0,Finance,20.0
3057.0,,62.0,144647.0,Finance,16.0
3058.0,Walter Acosta,44.0,137237.0,Finance,10.0
3059.0,Roy Banks,48.0,53040.0,Engineering,17.0
,Mariah Mcconnell,,141157.0,,
,Veronica Flowers,44.0,,Customer Service,
3062.0,Colin Black,34.0,92105.0,Customer Service,30.0
3063.0,Darren Chandler,,138264.0,Finance,16.0
3064.0,Ivan Elliott,,,Human Resources,5.0
3065.0,Lorraine Bonilla,56.0,,Human Resources,27.0
,Sydney Vincent,,123578.0,,10.0
3067.0,Kyle Roberson,57.0,,Legal,37.0
3068.0,Amber Merritt,,,Customer Service,17.0
3069.0,Dan Roberts,31.0,52922.0,Sales,34.0
3070.0,Becky Blevins,,55742.0,IT,36.0
3071.0,,34.0,115913.0,,27.0
3072.0,Cynthia Lynn,54.0,,Legal,14.0
,Monica Kent,46.0,,Engineering,14.0
3074.0,Shelia Monroe,47.0,,Engineering,2.0
3075.0,,25.0,69426.0,,33.0
,Dylan Houston,43.0,,IT,
,Gabriel Price,65.0,62591.0,,39.0
3078.0,,44.0,105683.0,Human Resources,
3079.0,Mckenzie Mcintosh,47.0,107946.0,Finance,9.0
3080.0,Beverly Robles,31.0,56963.0,Sales,5.0
3081.0,Gina Haynes,56.0,42477.0,Engineering,38.0
,Pedro Cameron,50.0,130263.0,Marketing,
3083.0,Misty Sheppard,22.0,145119.0,Human Resources,
,,49.0,52522.0,Sales,22.0
3085.0,Gloria Molina,55.0,90319.0,,6.0
3086.0,Brianna Moody,42.0,91989.0,Marketing,25.0
3087.0,Teresa Perry,52.0,116975.0,,11.0
3088.0,Ariana Donovan,64.0,141339.0,,
3089.0,Christine Boyer,,,Marketing,14.0
3090.0,Miranda Allen,,64710.0,Customer Service,16.0
3091.0,Francisco Ellis,28.0,68274.0,Sales,34.0
3092.0,Lee Dougherty,31.0,,Customer Service,30.0
3093.0,Gerald Herrera,26.0,49479.0,,27.0
3094.0,Kelli Bond,65.0,77745.0,,24.0
,Henry Lawson,38.0,130096.0,Marketing,26.0
,Justin Vaughn,,49037.0,,30.0
3097.0,Connor Mckenzie,,60024.0,Human Resources,13.0
,Chris Clark,62.0,,IT,40.0
3099.0,,,144546.0,Human Resources,34.0
3100.0,Erik Oneal,,,Human Resources,19.0
3101.0,Ronald Pierce,,90328.0,Marketing,29.0
3102.0,,25.0,132628.0,Human Resources,
3103.0,Kristen Mullins,43.0,85139.0,Marketing,16.0
3104.0,,28.0,148219.0,Engineering,9.0
3105.0,Edwin Elliott,,,Human Resources,33.0
3106.0,Christine Greer,59.0,122319.0,Legal,28.0
3107.0,Brandi Tate,59.0,100942.0,Human Resources,11.0
3108.0,Dana Gomez,55.0,121290.0,Sales,38.0
,Kenneth Mcdowell,46.0,49947.0,Finance,3.0
3110.0,Rachel Hoffman,32.0,131877.0,Sales,38.0
,Andre Velez,23.0,91883.0,,28.0
3112.0,Glenn Oneill,57.0,108510.0,Finance,30.0
3113.0,Evan Blankenship,,76220.0,IT,3.0
3114.0,Brandon Sellers,,85588.0,Legal,
,,44.0,,Marketing,31.0
3116.0,Jake Wilson,46.0,53239.0,Marketing,6.0
3117.0,Kirk Burns,35.0,72601.0,Human Resources,13.0
3118.0,Ian Herring,,119781.0,Legal,14.0
3119.0,Deanna Shepard,42.0,52109.0,Human Resources,38.0
,Evan Farley,47.0,,Finance,29.0
3121.0,Brent Long,39.0,116034.0,,3.0
,,,117800.0,Engineering,7.0
3123.0,Jeff Kennedy,41.0,112390.0,Sales,31.0
3124.0,Tina Newton,55.0,108285.0,Engineering,4.0
,Peter Raymond,,138001.0,,18.0
,Ralph Huff,54.0,,Human Resources,
,Colin Moody,57.0,74271.0,,26.0
3128.0,Kristopher Riley,38.0,76011.0,Marketing,1.0
3129.0,Denise Villa,56.0,78893.0,Engineering,1.0
3130.0,Victoria Cox,,101913.0,Sales,15.0
3131.0,,,68179.0,Finance,31.0
,James Rowland,54.0,120729.0,Engineering,4.0
3133.0,Jack Henry,,81793.0,Finance,9.0
3134.0,Alex Chase,55.0,54573.0,Finance,24.0
3135.0,Sandra Charles,28.0,144137.0,,28.0
3136.0,Julian Kelley,63.0,,Legal,
3137.0,,,,Customer Service,5.0
3138.0,Marissa Daugherty,63.0,42939.0,Finance,21.0
3139.0,Briana Wilkinson,32.0,64951.0,Marketing,23.0
3140.0,Toni Mayer,,126978.0,Engineering,9.0
3141.0,Jeanne Randall,49.0,133741.0,IT,6.0
3142.0,Suzanne Davis,34.0,91244.0,Human Resources,
,Tony Harris,27.0,57505.0,,21.0
3144.0,Angela Hughes,44.0,136808.0,,
3145.0,,48.0,142919.0,,35.0
,Colin Rogers,25.0,,Customer Service,1.0
,Roger Dean,54.0,,,23.0
3148.0,Tiffany Sanford,33.0,76173.0,Human Resources,17.0
3149.0,,48.0,124577.0,Legal,11.0
3150.0,Kristie Carroll,49.0,117401.0,,19.0
3151.0,Alejandro Rowe,48.0,115883.0,,18.0
3152.0,Jacqueline Brandt,56.0,100818.0,Human Resources,19.0
3153.0,Monique Berger,57.0,147414.0,Marketing,11.0
3154.0,Evelyn Ibarra,48.0,,Legal,
3155.0,Erika Parrish,56.0,56220.0,,29.0
3156.0,Shelby Huang,37.0,47778.0,,31.0
3157.0,Jillian Herrera,,120743.0,IT,
3158.0,Jordan Young,29.0,124637.0,,36.0
3159.0,Ruth Castro,35.0,,Sales,24.0
3160.0,Tiffany Stevens,24.0,53470.0,IT,12.0
3161.0,,39.0,,Engineering,
,,46.0,72404.0,Sales,11.0
3163.0,Randy Cruz,37.0,134608.0,IT,33.0
3164.0,,35.0,95225.0,,34.0
3165.0,Joel Hale,54.0,,Human Resources,
3166.0,,48.0,97133.0,Sales,
,Jasmin Frost,62.0,140032.0,Customer Service,
,,46.0,57453.0,Legal,5.0
,,42.0,143635.0,Legal,
,Wesley Bell,,54930.0,Legal,
,Derrick Oconnor,34.0,138316.0,Customer Service,28.0
,Hector Dawson,,,Customer Service,29.0
3173.0,Julia Esparza,53.0,138268.0,IT,15.0
3174.0,,49.0,76730.0,,13.0
3175.0,,,113776.0,Engineering,20.0
,,55.0,85613.0,Human Resources,29.0
3177.0,,,133016.0,Human Resources,9.0
3178.0,Evan Petty,,,,
3179.0,,,110649.0,Human Resources,19.0
3180.0,Bianca Middleton,27.0,,,32.0
3181.0,Bryan Hart,,119433.0,Legal,35.0
,Desiree Conrad,57.0,128608.0,,20.0
,,60.0,63216.0,Legal,23.0
,Rachel Alexander,64.0,,Legal,28.0
3185.0,Shari Kirk,40.0,,Marketing,3.0
3186.0,Ralph Ochoa,51.0,62792.0,Finance,29.0
3187.0,,27.0,84764.0,,
3188.0,Chloe Donovan,24.0,127223.0,Legal,40.0
3189.0,Roberto Mills,47.0,70525.0,Finance,1.0
3190.0,Christina Porter,24.0,,Engineering,3.0
3191.0,Mike Harris,35.0,51273.0,,
3192.0,Shari Martinez,,45802.0,Marketing,1.0
,Omar Clayton,29.0,132063.0,IT,
,Alexis Myers,60.0,91279.0,Finance,
3195.0,Kenneth Lane,,44096.0,,32.0
3196.0,Eduardo Farrell,38.0,96816.0,,37.0
3197.0,,56.0,90400.0,Human Resources,17.0
3198.0,Randall Davidson,30.0,64768.0,Engineering,4.0
,Todd Deleon,53.0,79806.0,Sales,10.0
3200.0,Tim Durham,,65046.0,Marketing,
,Julian Garcia,40.0,,Sales,32.0
3202.0,Trevor Baldwin,57.0,57477.0,,34.0
3203.0,Tonya Lam,64.0,,Legal,4.0
3204.0,,,112559.0,Human Resources,12.0
3205.0,,33.0,54743.0,,25.0
3206.0,,45.0,95566.0,Customer Service,36.0
3207.0,,36.0,43540.0,Marketing,
3208.0,Shelby Griffin,24.0,128921.0,Engineering,
3209.0,Chelsey Serrano,61.0,122202.0,Customer Service,20.0
,Jonathan Burgess,58.0,,,
3211.0,Angie Pierce,,,IT,36.0
,Debra Baldwin,56.0,135847.0,Marketing,26.0
,Garrett Johnston,60.0,51804.0,Human Resources,15.0
,Aaron Rojas,33.0,126199.0,Engineering,19.0
3215.0,Cathy Franklin,23.0,52503.0,Finance,33.0
3216.0,Misty Hunt,33.0,115722.0,Engineering,
3217.0,Nicolas Conrad,34.0,113593.0,Human Resources,11.0
3218.0,Jordan Huynh,49.0,111362.0,Sales,
3219.0,Alice Watkins,59.0,76414.0,,6.0
3220.0,Connor Powell,,100375.0,Finance,13.0
3221.0,Judy Fowler,46.0,,,22.0
,Jill Mosley,,143679.0,,8.0
3223.0,Gabriela Anthony,61.0,125007.0,Finance,23.0
3224.0,Nicole Downs,57.0,125551.0,Customer Service,5.0
,Amanda Larson,,120048.0,Engineering,17.0
,,,108112.0,Marketing,23.0
3227.0,Debbie Trevino,51.0,,,3.0
3228.0,Luke Sanchez,63.0,87056.0,Customer Service,
3229.0,Derrick Melton,,105088.0,Human Resources,2.0
3230.0,April Wu,26.0,108985.0,IT,23.0
3231.0,,49.0,104261.0,Marketing,37.0
3232.0,Lynn Howard,43.0,117812.0,Engineering,33.0
,Jill Rice,32.0,132206.0,Sales,29.0
3234.0,Diana Beck,36.0,108743.0,Legal,16.0
3235.0,Sarah Thomas,,107803.0,Finance,32.0
3236.0,,62.0,104409.0,Marketing,25.0
3237.0,Jeffery Ali,,70103.0,Engineering,2.0
3238.0,,38.0,46216.0,,14.0
3239.0,Anna Gonzalez,30.0,,Finance,14.0
3240.0,Cynthia Avila,63.0,,IT,19.0
3241.0,Derrick Maddox,,,Customer Service,31.0
3242.0,Dominique Wilkinson,,42999.0,Customer Service,32.0
3243.0,Raymond Stuart,54.0,92286.0,,
3244.0,,61.0,84869.0,Engineering,19.0
3245.0,John Rhodes,29.0,128365.0,Human Resources,30.0
,Sara Hughes,,132809.0,Human Resources,
,,22.0,53063.0,Human Resources,
3248.0,Lorraine Park,44.0,80468.0,IT,
3249.0,Lacey Conley,52.0,51529.0,Sales,12.0
3250.0,Julia Andrade,52.0,101075.0,Legal,1.0
,Scott Stout,63.0,110464.0,Marketing,
3252.0,Diana Baldwin,61.0,74467.0,Human Resources,24.0
3253.0,Darlene Ellis,56.0,90426.0,Marketing,
,Kathy Hart,33.0,100870.0,IT,29.0
3255.0,Carl Massey,33.0,51765.0,Finance,6.0
3256.0,,56.0,62647.0,,25.0
3257.0,Courtney Allen,58.0,,Marketing,2.0
,,30.0,,Finance,23.0
3259.0,Alice Manning,39.0,,Customer Service,34.0
3260.0,Pam Ritter,50.0,,Customer Service,32.0
3261.0,,,,Engineering,18.0
3262.0,Alejandro Hunter,,122693.0,Engineering,34.0
3263.0,Loretta Lucas,60.0,,Sales,
3264.0,,49.0,47347.0,Finance,5.0
,Teresa Stokes,57.0,51764.0,IT,36.0
3266.0,,,,Marketing,14.0
3267.0,Cheryl Lowery,41.0,64022.0,,
3268.0,Jaclyn Barker,30.0,53966.0,Engineering,2.0
3269.0,Roberto Woodward,,,,12.0
3270.0,,32.0,124119.0,Marketing,10.0
3271.0,Anne Sims,50.0,59997.0,,2.0
,Zachary Kim,39.0,51958.0,IT,
3273.0,Joyce Poole,61.0,111530.0,,
3274.0,,63.0,73389.0,Marketing,28.0
3275.0,Theresa Morris,,51543.0,Engineering,
3276.0,Alejandra Medina,32.0,86404.0,IT,37.0
3277.0,Mallory Harvey,54.0,56493.0,Legal,
,Tammie Daugherty,40.0,130944.0,Marketing,
,Tamara Singh,41.0,124901.0,Engineering,24.0
,Krista Anderson,57.0,55486.0,,19.0
3281.0,Ronald Norton,54.0,113306.0,,17.0
3282.0,Anthony Trujillo,34.0,140804.0,,
,Catherine Brooks,23.0,,IT,36.0
